source,data,ts
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 0, ""device_count_raw"": 0, ""csi_variance"": 2.9696, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:15.526531""}",2026-09-05T02:09:15.526531
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.119, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:20.685463""}",2026-09-05T02:09:20.685463
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 3.6787, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:25.601692""}",2026-09-05T02:09:25.601692
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.3407, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:30.616155""}",2026-09-05T02:09:30.616155
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.8737, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:35.527962""}",2026-09-05T02:09:35.527962
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.33, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:40.551119""}",2026-09-05T02:09:40.551119
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 2.7353, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:45.568011""}",2026-09-05T02:09:45.568011
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 2.1545, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:50.526154""}",2026-09-05T02:09:50.526154
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 2.4125, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:55.531323""}",2026-09-05T02:09:55.531323
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 3.6602, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:00.621019""}",2026-09-05T02:10:00.621019
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 8.2695, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:05.543749""}",2026-09-05T02:10:05.543749
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 8.1988, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:10.522651""}",2026-09-05T02:10:10.522651
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 6.6946, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:15.570984""}",2026-09-05T02:10:15.570984
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 6.6272, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:20.588637""}",2026-09-05T02:10:20.588637
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 7.0863, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:25.522245""}",2026-09-05T02:10:25.523243
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 7.4709, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:30.528048""}",2026-09-05T02:10:30.528048
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 10.1337, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:35.641254""}",2026-09-05T02:10:35.641254
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.7723, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:40.558930""}",2026-09-05T02:10:40.558930
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.3039, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:45.575353""}",2026-09-05T02:10:45.575353
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.1625, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:50.591747""}",2026-09-05T02:10:50.591747
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.3419, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:10:55.610069""}",2026-09-05T02:10:55.610069
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.1229, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:00.533186""}",2026-09-05T02:11:00.533186
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.3178, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:05.522766""}",2026-09-05T02:11:05.522766
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 1.5757, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:10.561264""}",2026-09-05T02:11:10.561264
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 1.6922, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:15.577945""}",2026-09-05T02:11:15.577945
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 9.8619, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:20.598372""}",2026-09-05T02:11:20.598372
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 13.2621, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:25.525875""}",2026-09-05T02:11:25.525875
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 0, ""device_count_raw"": 0, ""csi_variance"": 15.3615, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:30.541100""}",2026-09-05T02:11:30.541100
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 67.8325, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:35.549265""}",2026-09-05T02:11:35.549265
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 67.3308, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:40.564656""}",2026-09-05T02:11:40.564656
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 65.5896, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:45.584578""}",2026-09-05T02:11:45.584578
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 61.9991, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:50.599800""}",2026-09-05T02:11:50.599800
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 3.4555, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:11:55.618358""}",2026-09-05T02:11:55.618358
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.5469, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:00.636182""}",2026-09-05T02:12:00.636182
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.2616, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:05.550966""}",2026-09-05T02:12:05.550966
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.5116, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:10.568871""}",2026-09-05T02:12:10.568871
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.7583, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:15.585364""}",2026-09-05T02:12:15.585364
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.5789, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:20.605105""}",2026-09-05T02:12:20.605105
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.4885, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:25.620972""}",2026-09-05T02:12:25.620972
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.9294, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:30.641835""}",2026-09-05T02:12:30.641835
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.1681, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:35.517505""}",2026-09-05T02:12:35.517505
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 3.5139, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:40.534733""}",2026-09-05T02:12:40.534733
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 7.2708, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:45.590999""}",2026-09-05T02:12:45.590999
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 9.3303, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:50.607621""}",2026-09-05T02:12:50.607621
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 8.6677, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:12:55.627558""}",2026-09-05T02:12:55.627558
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 11.3357, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:00.567807""}",2026-09-05T02:13:00.567807
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 12.3214, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:05.563423""}",2026-09-05T02:13:05.563423
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 11.877, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:10.587868""}",2026-09-05T02:13:10.587868
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 11.392, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:15.593400""}",2026-09-05T02:13:15.594425
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 5.6385, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:20.611824""}",2026-09-05T02:13:20.611824
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 4.7597, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:25.628813""}",2026-09-05T02:13:25.628813
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.4494, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:30.522544""}",2026-09-05T02:13:30.522544
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.1703, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:35.663858""}",2026-09-05T02:13:35.663858
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 2.7697, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:40.579343""}",2026-09-05T02:13:40.579343
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 3.2163, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:45.599116""}",2026-09-05T02:13:45.599116
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 14.8435, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:50.615555""}",2026-09-05T02:13:50.615555
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 12.516, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:13:55.521930""}",2026-09-05T02:13:55.521930
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 12.4415, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:00.519667""}",2026-09-05T02:14:00.519667
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 12.1602, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:05.565753""}",2026-09-05T02:14:05.565753
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 8.4199, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:10.525740""}",2026-09-05T02:14:10.525740
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.9886, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:15.604021""}",2026-09-05T02:14:15.604021
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.9211, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:20.543108""}",2026-09-05T02:14:20.543108
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.745, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:25.638018""}",2026-09-05T02:14:25.638018
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.4066, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:30.654251""}",2026-09-05T02:14:30.654251
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 18.1129, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:35.673116""}",2026-09-05T02:14:35.673116
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 20.0409, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:40.527251""}",2026-09-05T02:14:40.527251
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 20.4481, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:45.524958""}",2026-09-05T02:14:45.524958
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 23.9717, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:50.624750""}",2026-09-05T02:14:50.624750
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 12.7293, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:14:55.524091""}",2026-09-05T02:14:55.524091
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 10.5602, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:00.555441""}",2026-09-05T02:15:00.555441
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 8.602, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:05.573388""}",2026-09-05T02:15:05.573388
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 7.845, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:10.531987""}",2026-09-05T02:15:10.531987
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 7.2938, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:15.608852""}",2026-09-05T02:15:15.608852
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 3.4333, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:20.626123""}",2026-09-05T02:15:20.626123
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.8772, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:25.533396""}",2026-09-05T02:15:25.533396
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 1.9008, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:30.560233""}",2026-09-05T02:15:30.560233
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.4605, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:35.584037""}",2026-09-05T02:15:35.584037
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.9242, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:40.523015""}",2026-09-05T02:15:40.523015
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 5, ""device_count_raw"": 5, ""csi_variance"": 1.9078, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:45.623097""}",2026-09-05T02:15:45.623097
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 2.0243, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:50.634266""}",2026-09-05T02:15:50.634266
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.2537, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:15:55.547461""}",2026-09-05T02:15:55.547461
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 5.6807, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:00.565001""}",2026-09-05T02:16:00.565001
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 4.5562, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:05.581292""}",2026-09-05T02:16:05.581292
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 8.3729, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:10.598678""}",2026-09-05T02:16:10.598678
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 7.2239, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:15.626879""}",2026-09-05T02:16:15.626879
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 3.1261, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:20.666880""}",2026-09-05T02:16:20.666880
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 6.4773, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:25.523175""}",2026-09-05T02:16:25.523175
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 5.3247, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:30.674377""}",2026-09-05T02:16:30.674377
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 5.1724, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:35.524223""}",2026-09-05T02:16:35.524223
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 4.8686, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:40.612119""}",2026-09-05T02:16:40.612119
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 9.1937, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:45.633582""}",2026-09-05T02:16:45.633582
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.8394, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:50.641493""}",2026-09-05T02:16:50.641493
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.6554, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:16:55.520166""}",2026-09-05T02:16:55.520166
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 2.8361, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:00.574181""}",2026-09-05T02:17:00.574181
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 10.0135, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:05.603982""}",2026-09-05T02:17:05.603982
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 63.5098, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:10.614561""}",2026-09-05T02:17:10.614561
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 59.5625, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:15.635824""}",2026-09-05T02:17:15.635824
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 59.2468, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:20.773096""}",2026-09-05T02:17:20.773096
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 3.0105, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:25.562751""}",2026-09-05T02:17:25.562751
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.5173, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:30.576956""}",2026-09-05T02:17:30.576956
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 2.714, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:35.695958""}",2026-09-05T02:17:35.695958
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 4.8282, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:40.554813""}",2026-09-05T02:17:40.554813
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 12.6581, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:45.628160""}",2026-09-05T02:17:45.628160
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 13.7145, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:50.518789""}",2026-09-05T02:17:50.518789
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 14.5312, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:17:55.665413""}",2026-09-05T02:17:55.665413
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 13.924, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:00.580233""}",2026-09-05T02:18:00.580233
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 2.9072, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:05.598455""}",2026-09-05T02:18:05.598455
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 9.894, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:10.623970""}",2026-09-05T02:18:10.623970
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.4508, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:15.635003""}",2026-09-05T02:18:15.635003
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.2365, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:20.550905""}",2026-09-05T02:18:20.550905
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 3.5675, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:25.562821""}",2026-09-05T02:18:25.562821
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 6.2803, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:30.603645""}",2026-09-05T02:18:30.603645
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 9.0853, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:18:35.516899""}",2026-09-05T02:18:35.516899
